,Transaction_ID,Date,Product,Quantity,Price,Total_Sales
526,527,2025-03-31,Product_37,13,139.75,1816.78
527,528,2025-09-21,Product_24,14,130.96,1833.43
528,529,2025-04-03,Product_49,7,82.05,574.37
529,530,2025-03-31,Product_19,14,190.71,2669.94
530,531,2025-04-25,Product_25,10,180.12,1801.17
531,532,2025-04-15,Product_21,17,26.13,444.16
532,533,2025-07-15,Product_12,14,115.9,1622.63
533,534,2025-11-10,Product_41,8,32.59,260.71
534,535,2025-04-24,Product_33,4,122.24,488.95
535,536,2025-03-16,Product_50,16,109.04,1744.56
536,537,2025-08-05,Product_4,13,139.49,1813.38
537,538,2025-10-04,Product_42,20,53.85,1076.94
538,539,2025-09-06,Product_7,18,84.74,1525.39
539,540,2025-06-13,Product_22,14,135.82,1901.47
540,541,2025-12-23,Product_33,18,142.04,2556.68
541,542,2025-07-11,Product_17,5,170.78,853.88
542,543,2025-08-15,Product_24,9,132.22,1189.97
543,544,2025-06-26,Product_34,3,148.23,444.69
544,545,2025-04-09,Product_28,8,157.98,1263.82
545,546,2025-02-05,Product_43,20,105.13,2102.58
546,547,2025-04-06,Product_41,10,32.52,325.17
547,548,2025-06-01,Product_39,19,151.37,2876.05
548,549,2025-05-31,Product_22,3,131.52,394.55
549,550,2025-07-09,Product_49,11,71.42,785.66
550,551,2025-08-12,Product_17,11,174.61,1920.7
551,552,2025-02-06,Product_34,17,146.22,2485.79
552,553,2025-09-25,Product_6,16,123.12,1969.92
553,554,2025-07-02,Product_46,7,79.77,558.37
554,555,2025-01-13,Product_6,4,136.04,544.18
555,556,2025-10-06,Product_34,19,153.74,2921.02
556,557,2025-08-05,Product_1,12,101.45,1217.38
557,558,2025-12-21,Product_10,15,67.01,1005.21
558,559,2025-12-27,Product_21,11,29.22,321.45
559,560,2025-10-13,Product_5,5,152.71,763.56
560,561,2025-09-30,Product_2,5,192.86,964.3
561,562,2025-03-03,Product_22,15,149.42,2241.27
562,563,2025-03-25,Product_48,18,10.66,191.97
563,564,2025-08-05,Product_2,11,168.38,1852.19
564,565,2025-12-08,Product_10,12,65.17,782.03
565,566,2025-07-06,Product_34,2,168.49,336.98
566,567,2025-01-19,Product_16,20,85.21,1704.24
567,568,2025-06-26,Product_48,15,11.72,175.77
568,569,2025-04-10,Product_39,20,163.18,3263.58
569,570,2025-08-21,Product_22,4,132.27,529.09
570,571,2025-03-17,Product_12,18,111.29,2003.29
571,572,2025-09-22,Product_24,6,153.61,921.67
572,573,2025-10-11,Product_47,19,83.5,1586.54
573,574,2025-07-25,Product_40,11,42.21,464.31
574,575,2025-08-11,Product_38,2,87.43,174.85
575,576,2025-02-21,Product_10,8,70.2,561.6
576,577,2025-12-05,Product_35,11,146.45,1610.93
577,578,2025-05-24,Product_49,5,78.18,390.92
578,579,2025-03-10,Product_32,18,49.29,887.27
579,580,2025-04-09,Product_7,18,79.93,1438.72
580,581,2025-01-25,Product_21,14,28.76,402.57
581,582,2025-02-22,Product_20,10,92.31,923.13
582,583,2025-05-31,Product_26,3,133.76,401.27
583,584,2025-05-24,Product_4,9,132.07,1188.59
584,585,2025-02-26,Product_46,3,79.06,237.2
585,586,2025-02-08,Product_22,11,126.62,1392.83
586,587,2025-04-19,Product_15,12,138.56,1662.66
587,588,2025-06-30,Product_40,12,40.78,489.35
588,589,2025-02-11,Product_21,3,26.95,80.84
589,590,2025-07-05,Product_15,7,128.59,900.14
590,591,2025-08-11,Product_22,14,145.66,2039.18
591,592,2025-05-02,Product_28,11,143.02,1573.21
592,593,2025-05-13,Product_14,7,164.39,1150.76
593,594,2025-06-12,Product_27,10,124.18,1241.82
594,595,2025-08-03,Product_41,11,29.32,322.54
595,596,2025-08-09,Product_40,15,42.15,632.21
596,597,2025-08-23,Product_28,19,166.07,3155.29
597,598,2025-11-27,Product_26,16,129.02,2064.38
598,599,2025-05-26,Product_49,20,78.51,1570.14
599,600,2025-08-27,Product_2,12,173.37,2080.4
600,601,2025-03-17,Product_25,18,165.4,2977.24
601,602,2025-01-09,Product_3,13,76.49,994.38
602,603,2025-03-15,Product_8,5,126.59,632.97
603,604,2025-09-10,Product_44,4,92.74,370.94
604,605,2025-08-18,Product_33,14,119.21,1669.0
605,606,2025-01-07,Product_42,8,61.07,488.59
606,607,2025-06-23,Product_35,9,131.33,1181.95
607,608,2025-05-21,Product_6,19,123.7,2350.4
608,609,2025-06-17,Product_39,3,170.96,512.86
609,610,2025-06-19,Product_23,5,129.04,645.21
610,611,2025-10-10,Product_25,18,154.8,2786.4
611,612,2025-05-02,Product_50,1,130.38,130.38
612,613,2025-07-13,Product_43,8,94.64,757.15
613,614,2025-01-05,Product_19,19,162.79,3093.05
614,615,2025-01-29,Product_5,17,166.49,2830.35
615,616,2025-06-14,Product_11,17,102.49,1742.36
616,617,2025-12-05,Product_12,11,105.98,1165.73
617,618,2025-05-16,Product_10,2,61.76,123.52
618,619,2025-12-31,Product_8,6,139.18,835.06
619,620,2025-11-17,Product_24,14,134.81,1887.35
620,621,2025-12-08,Product_28,3,168.09,504.28
621,622,2025-05-25,Product_41,12,29.03,348.41
622,623,2025-11-23,Product_36,4,138.1,552.38
623,624,2025-08-05,Product_37,12,139.34,1672.06
624,625,2025-10-28,Product_21,13,30.42,395.46
625,626,2025-05-12,Product_8,2,143.73,287.46
626,627,2025-10-19,Product_9,2,45.55,91.1
627,628,2025-03-11,Product_47,15,88.6,1328.94
628,629,2025-09-09,Product_15,17,121.3,2062.13
629,630,2025-10-02,Product_48,7,10.63,74.4
630,631,2025-12-30,Product_46,14,83.76,1172.68
631,632,2025-07-01,Product_40,12,46.59,559.12
632,633,2025-06-16,Product_18,17,83.09,1412.5
633,634,2025-04-01,Product_42,14,53.57,749.95
634,635,2025-07-21,Product_20,6,94.33,565.97
635,636,2025-12-12,Product_6,19,128.09,2433.67
636,637,2025-01-19,Product_12,6,106.42,638.5
637,638,2025-02-08,Product_2,18,187.6,3376.89
638,639,2025-05-06,Product_7,5,87.34,436.68
639,640,2025-06-22,Product_16,6,87.98,527.85
640,641,2025-05-21,Product_3,2,79.27,158.54
641,642,2025-08-30,Product_45,8,147.26,1178.06
642,643,2025-08-08,Product_3,15,76.8,1151.96
643,644,2025-05-06,Product_27,15,106.69,1600.29
644,645,2025-02-27,Product_50,11,109.37,1203.05
645,646,2025-05-28,Product_43,1,107.63,107.63
646,647,2025-11-13,Product_40,18,43.08,775.49
647,648,2025-12-27,Product_38,12,88.47,1061.64
648,649,2025-01-01,Product_33,12,142.15,1705.75
649,650,2025-12-14,Product_28,11,164.2,1806.16
650,651,2025-07-09,Product_1,8,98.9,791.21
651,652,2025-07-10,Product_8,7,139.67,977.7
652,653,2025-11-08,Product_37,2,136.11,272.21
653,654,2025-04-27,Product_32,11,49.73,547.07
654,655,2025-05-14,Product_48,10,11.79,117.9
655,656,2025-02-27,Product_43,3,103.71,311.12
656,657,2025-02-13,Product_37,20,133.31,2666.16
657,658,2025-06-22,Product_4,10,146.32,1463.22
658,659,2025-06-09,Product_30,18,71.74,1291.3
659,660,2025-06-22,Product_6,14,116.59,1632.2
660,661,2025-11-13,Product_46,18,75.61,1360.96
661,662,2025-10-30,Product_19,8,161.7,1293.62
662,663,2025-05-29,Product_32,10,44.46,444.6
663,664,2025-03-21,Product_9,13,46.72,607.35
664,665,2025-08-01,Product_12,8,117.03,936.22
665,666,2025-07-22,Product_11,4,98.48,393.91
666,667,2025-09-09,Product_46,4,74.5,298.01
667,668,2025-08-17,Product_16,5,89.64,448.2
668,669,2025-06-13,Product_1,1,102.05,102.05
669,670,2025-08-15,Product_45,17,135.46,2302.8
670,671,2025-05-27,Product_21,2,30.98,61.96
671,672,2025-01-20,Product_30,8,74.28,594.22
672,673,2025-02-16,Product_13,7,12.58,88.07
673,674,2025-08-21,Product_34,15,144.08,2161.22
674,675,2025-11-01,Product_4,5,147.78,738.9
675,676,2025-01-14,Product_28,2,162.79,325.58
676,677,2025-05-23,Product_38,7,96.44,675.04
677,678,2025-01-01,Product_31,8,169.48,1355.83
678,679,2025-02-23,Product_27,7,109.3,765.14
679,680,2025-09-16,Product_5,7,150.06,1050.4
680,681,2025-05-24,Product_25,14,178.49,2498.83
681,682,2025-01-12,Product_3,18,77.75,1399.52
682,683,2025-11-26,Product_33,6,132.94,797.63
683,684,2025-08-12,Product_4,4,124.29,497.16
684,685,2025-09-29,Product_25,10,156.65,1566.54
685,686,2025-12-24,Product_20,18,97.28,1751.06
686,687,2025-06-05,Product_34,12,161.86,1942.27
687,688,2025-01-08,Product_26,16,148.91,2382.62
688,689,2025-05-02,Product_5,7,146.39,1024.76
689,690,2025-12-14,Product_35,6,134.41,806.44
690,691,2025-06-13,Product_28,5,146.09,730.44
691,692,2025-03-31,Product_29,3,114.03,342.09
692,693,2025-05-16,Product_9,12,43.05,516.56
693,694,2025-07-05,Product_38,15,82.57,1238.49
694,695,2025-11-12,Product_50,10,113.1,1131.03
695,696,2025-06-27,Product_6,20,120.54,2410.74
696,697,2025-01-28,Product_19,19,168.16,3194.96
697,698,2025-08-08,Product_44,16,88.36,1413.79
698,699,2025-12-23,Product_11,11,94.08,1034.85
699,700,2025-02-10,Product_2,8,166.75,1334.02
700,701,2025-08-16,Product_47,3,83.56,250.7
701,702,2025-07-11,Product_44,7,98.74,691.17
702,703,2025-05-25,Product_44,7,92.21,645.5
703,704,2025-07-20,Product_9,14,41.9,586.53
704,705,2025-07-31,Product_21,2,27.58,55.17
705,706,2025-08-08,Product_24,10,145.77,1457.73
706,707,2025-08-28,Product_34,19,171.58,3260.12
707,708,2025-02-15,Product_22,9,147.02,1323.22
708,709,2025-02-04,Product_3,16,83.56,1336.9
709,710,2025-09-10,Product_12,19,107.06,2034.22
710,711,2025-03-23,Product_28,18,161.63,2909.36
711,712,2025-09-13,Product_30,9,79.62,716.61
712,713,2025-07-16,Product_26,16,133.73,2139.7
713,714,2025-10-30,Product_48,13,10.63,138.18
714,715,2025-01-10,Product_21,10,27.38,273.78
715,716,2025-11-08,Product_28,20,168.38,3367.62
716,717,2025-10-13,Product_26,14,143.13,2003.78
717,718,2025-08-30,Product_33,12,137.34,1648.08
718,719,2025-09-08,Product_21,19,27.67,525.65
719,720,2025-12-31,Product_35,7,131.58,921.06
720,721,2025-01-05,Product_34,15,147.78,2216.7
721,722,2025-04-29,Product_41,16,28.76,460.08
722,723,2025-10-16,Product_47,8,97.84,782.71
723,724,2025-03-06,Product_18,10,85.51,855.09
724,725,2025-05-26,Product_11,4,99.15,396.61
725,726,2025-08-12,Product_23,19,132.67,2520.71
726,727,2025-08-27,Product_48,19,10.71,203.49
727,728,2025-06-26,Product_22,15,153.09,2296.35
728,729,2025-09-24,Product_17,14,163.33,2286.65
729,730,2025-12-07,Product_5,1,152.88,152.88
730,731,2025-10-09,Product_44,16,92.68,1482.91
731,732,2025-03-04,Product_11,10,94.73,947.34
732,733,2025-08-05,Product_30,19,72.66,1380.48
733,734,2025-12-08,Product_15,3,131.92,395.77
734,735,2025-11-11,Product_27,5,122.06,610.29
735,736,2025-10-10,Product_35,9,141.84,1276.56
736,737,2025-06-26,Product_33,18,121.79,2192.18
737,738,2025-04-08,Product_20,11,97.48,1072.27
738,739,2025-04-15,Product_16,16,86.37,1381.97
739,740,2025-04-09,Product_34,2,145.22,290.45
740,741,2025-11-07,Product_2,12,183.2,2198.45
741,742,2025-01-06,Product_35,6,135.0,810.0
742,743,2025-07-16,Product_40,11,40.13,441.44
743,744,2025-12-17,Product_28,8,141.13,1129.03
744,745,2025-05-13,Product_47,12,100.82,1209.82
745,746,2025-12-24,Product_39,2,143.59,287.17
746,747,2025-09-16,Product_6,9,123.71,1113.43
747,748,2025-01-23,Product_9,15,43.87,657.99
748,749,2025-02-22,Product_20,2,89.21,178.42
749,750,2025-06-14,Product_1,1,99.73,99.73
750,751,2025-07-21,Product_8,10,133.78,1337.76
751,752,2025-03-24,Product_23,2,131.63,263.27
752,753,2025-05-25,Product_3,12,80.04,960.44
753,754,2025-03-26,Product_4,8,141.71,1133.71
754,755,2025-03-19,Product_25,5,188.36,941.8
755,756,2025-01-01,Product_47,1,96.74,96.74
756,757,2025-02-20,Product_38,15,87.36,1310.44
757,758,2025-06-22,Product_15,6,126.75,760.48
758,759,2025-07-24,Product_21,12,29.22,350.68
759,760,2025-09-17,Product_35,8,138.49,1107.94
760,761,2025-10-15,Product_46,13,78.19,1016.5
761,762,2025-02-03,Product_14,19,175.55,3335.53
762,763,2025-12-14,Product_36,1,116.01,116.01
763,764,2025-04-05,Product_12,11,105.88,1164.74
764,765,2025-03-13,Product_17,20,161.11,3222.18
765,766,2025-02-08,Product_39,1,146.73,146.73
766,767,2025-06-03,Product_9,8,40.32,322.56
767,768,2025-09-07,Product_35,5,136.82,684.09
768,769,2025-06-11,Product_13,17,12.84,218.33
769,770,2025-04-28,Product_15,8,121.81,974.45
770,771,2025-09-16,Product_18,10,83.6,836.01
771,772,2025-11-02,Product_33,2,131.0,262.01
772,773,2025-09-25,Product_6,9,117.48,1057.29
773,774,2025-02-23,Product_27,3,116.99,350.97
774,775,2025-08-24,Product_23,18,132.12,2378.16
775,776,2025-08-10,Product_27,7,120.16,841.11
776,777,2025-09-08,Product_34,15,163.02,2445.26
777,778,2025-11-09,Product_46,20,78.36,1567.26
778,779,2025-04-22,Product_38,18,80.75,1453.46
779,780,2025-09-12,Product_14,3,163.38,490.13
780,781,2025-10-30,Product_36,14,117.8,1649.21
781,782,2025-07-26,Product_8,2,150.65,301.3
782,783,2025-08-17,Product_35,14,124.27,1739.81
783,784,2025-12-07,Product_19,11,164.35,1807.84
784,785,2025-03-07,Product_30,16,84.92,1358.78
785,786,2025-03-16,Product_14,8,185.76,1486.08
786,787,2025-04-13,Product_20,7,101.74,712.15
787,788,2025-07-11,Product_49,11,71.24,783.68
788,789,2025-09-09,Product_25,3,154.58,463.72
789,790,2025-08-14,Product_40,17,42.72,726.29
790,791,2025-10-21,Product_24,14,131.11,1835.57
791,792,2025-11-02,Product_14,6,154.18,925.07
792,793,2025-04-08,Product_26,8,140.76,1126.08
793,794,2025-12-04,Product_38,5,96.37,481.86
794,795,2025-10-13,Product_23,8,120.68,965.45
795,796,2025-12-01,Product_22,2,144.29,288.58
796,797,2025-12-13,Product_48,15,11.63,174.42
797,798,2025-11-04,Product_19,12,167.86,2014.31
798,799,2025-09-06,Product_46,17,80.53,1369.04
799,800,2025-06-15,Product_3,1,75.32,75.32
800,801,2025-12-01,Product_42,15,53.45,801.76
801,802,2025-01-30,Product_19,14,183.77,2572.79
802,803,2025-09-04,Product_9,20,40.44,808.74
803,804,2025-04-16,Product_28,16,171.06,2737.01
804,805,2025-02-20,Product_20,9,90.49,814.37
805,806,2025-03-22,Product_45,1,152.14,152.14
806,807,2025-05-13,Product_7,17,78.02,1326.36
807,808,2025-10-12,Product_14,13,157.87,2052.3
808,809,2025-05-18,Product_9,5,39.69,198.45
809,810,2025-07-03,Product_19,10,180.99,1809.9
810,811,2025-11-26,Product_47,6,97.45,584.71
811,812,2025-09-30,Product_14,19,182.29,3463.43
812,813,2025-12-06,Product_38,13,88.22,1146.83
813,814,2025-03-10,Product_36,1,135.35,135.35
814,815,2025-02-03,Product_40,20,45.3,905.94
815,816,2025-09-19,Product_17,15,176.12,2641.82
816,817,2025-02-22,Product_30,14,78.67,1101.37
817,818,2025-07-24,Product_9,8,45.0,360.0
818,819,2025-05-06,Product_33,10,139.22,1392.21
819,820,2025-08-23,Product_25,9,168.19,1513.73
820,821,2025-02-12,Product_14,17,181.05,3077.9
821,822,2025-08-28,Product_11,9,104.37,939.36
822,823,2025-04-21,Product_35,3,125.1,375.3
823,824,2025-09-06,Product_41,11,27.86,306.4
824,825,2025-05-31,Product_14,12,165.93,1991.2
825,826,2025-07-02,Product_30,10,79.52,795.24
826,827,2025-12-02,Product_41,17,32.88,558.91
827,828,2025-04-05,Product_4,17,127.64,2169.85
828,829,2025-01-08,Product_4,11,146.19,1608.06
829,830,2025-12-26,Product_28,4,166.9,667.58
830,831,2025-07-03,Product_8,7,128.23,897.62
831,832,2025-10-08,Product_2,14,190.14,2662.0
832,833,2025-07-14,Product_41,7,33.81,236.69
833,834,2025-12-18,Product_46,8,81.73,653.83
834,835,2025-07-14,Product_22,1,147.74,147.74
835,836,2025-06-04,Product_41,4,33.83,135.32
836,837,2025-04-03,Product_16,12,95.74,1148.9
837,838,2025-06-09,Product_29,3,119.36,358.07
838,839,2025-03-02,Product_49,13,84.4,1097.23
839,840,2025-05-02,Product_48,20,11.55,230.94
840,841,2025-02-20,Product_30,6,80.06,480.38
841,842,2025-10-04,Product_12,11,102.1,1123.16
842,843,2025-01-05,Product_35,4,140.93,563.72
843,844,2025-04-02,Product_11,20,93.91,1878.12
844,845,2025-06-19,Product_46,16,84.82,1357.06
845,846,2025-11-13,Product_50,7,115.6,809.17
846,847,2025-01-22,Product_21,11,26.42,290.57
847,848,2025-11-22,Product_21,1,28.22,28.22
848,849,2025-01-01,Product_5,7,143.56,1004.91
849,850,2025-05-13,Product_48,12,11.7,140.4
850,851,2025-08-21,Product_20,7,104.38,730.67
851,852,2025-01-12,Product_37,7,146.99,1028.92
852,853,2025-12-12,Product_3,10,73.96,739.62
853,854,2025-02-15,Product_44,16,89.11,1425.74
854,855,2025-02-03,Product_33,8,139.43,1115.42
855,856,2025-03-19,Product_9,9,47.55,427.92
856,857,2025-08-06,Product_9,9,43.48,391.31
857,858,2025-10-28,Product_4,2,137.88,275.76
858,859,2025-03-14,Product_35,13,129.19,1679.42
859,860,2025-10-09,Product_17,13,181.85,2364.1
860,861,2025-09-06,Product_34,4,164.38,657.5
861,862,2025-02-16,Product_24,12,135.2,1622.38
862,863,2025-05-01,Product_32,17,45.05,765.92
863,864,2025-08-02,Product_1,2,115.16,230.31
864,865,2025-08-27,Product_8,13,124.45,1617.88
865,866,2025-02-25,Product_45,18,144.03,2592.49
866,867,2025-12-16,Product_23,15,126.45,1896.75
867,868,2025-04-17,Product_47,8,85.36,682.92
868,869,2025-11-15,Product_40,15,40.21,603.18
869,870,2025-02-17,Product_12,1,114.16,114.16
870,871,2025-03-02,Product_12,20,115.87,2317.32
871,872,2025-12-03,Product_46,10,83.24,832.41
872,873,2025-01-26,Product_47,12,99.14,1189.73
873,874,2025-10-19,Product_15,5,129.48,647.42
874,875,2025-09-14,Product_41,9,32.71,294.35
875,876,2025-01-08,Product_19,8,172.56,1380.46
876,877,2025-04-23,Product_26,16,146.49,2343.89
877,878,2025-12-21,Product_29,14,136.26,1907.64
878,879,2025-09-10,Product_22,13,132.11,1717.44
879,880,2025-06-29,Product_40,13,42.82,556.69
880,881,2025-07-26,Product_21,5,28.43,142.16
881,882,2025-10-30,Product_38,16,82.12,1313.86
882,883,2025-05-07,Product_20,11,88.51,973.57
883,884,2025-02-25,Product_29,5,132.31,661.54
884,885,2025-08-02,Product_4,13,151.06,1963.85
885,886,2025-01-14,Product_7,11,77.91,857.04
886,887,2025-01-28,Product_28,19,142.77,2712.57
887,888,2025-03-19,Product_28,3,142.09,426.28
888,889,2025-08-04,Product_4,15,148.71,2230.6
889,890,2025-12-31,Product_22,7,138.77,971.4
890,891,2025-06-03,Product_12,7,103.53,724.69
891,892,2025-01-14,Product_45,6,148.62,891.7
892,893,2025-07-06,Product_3,3,77.01,231.04
893,894,2025-11-08,Product_22,13,139.47,1813.15
894,895,2025-01-07,Product_44,7,103.23,722.61
895,896,2025-01-03,Product_2,5,180.93,904.64
896,897,2025-04-21,Product_24,18,146.67,2640.11
897,898,2025-08-26,Product_34,8,155.42,1243.37
898,899,2025-12-29,Product_27,17,118.95,2022.2
899,900,2025-08-27,Product_41,20,31.81,636.12
900,901,2025-10-01,Product_1,1,98.67,98.67
901,902,2025-10-21,Product_8,14,139.87,1958.17
902,903,2025-08-15,Product_23,17,119.01,2023.12
903,904,2025-01-15,Product_38,10,93.91,939.06
904,905,2025-07-11,Product_6,12,123.26,1479.06
905,906,2025-04-29,Product_22,16,153.61,2457.79
906,907,2025-01-28,Product_25,14,157.71,2207.9
907,908,2025-07-21,Product_18,16,88.8,1420.85
908,909,2025-02-08,Product_17,8,174.42,1395.36
909,910,2025-09-30,Product_12,10,113.14,1131.39
910,911,2025-08-19,Product_6,17,120.29,2045.0
911,912,2025-03-27,Product_26,18,141.55,2547.94
912,913,2025-05-06,Product_27,20,120.28,2405.52
913,914,2025-10-27,Product_8,16,130.49,2087.86
914,915,2025-01-25,Product_19,17,166.98,2838.61
915,916,2025-05-25,Product_42,16,58.41,934.56
916,917,2025-01-13,Product_1,19,107.3,2038.66
917,918,2025-07-31,Product_29,8,118.72,949.75
918,919,2025-01-25,Product_45,6,143.29,859.73
919,920,2025-03-09,Product_49,6,75.56,453.33
920,921,2025-03-08,Product_35,9,141.34,1272.02
921,922,2025-08-21,Product_40,4,45.12,180.47
922,923,2025-04-19,Product_14,12,181.96,2183.54
923,924,2025-05-26,Product_35,12,146.8,1761.59
924,925,2025-04-21,Product_48,17,11.23,190.94
925,926,2025-08-16,Product_45,15,136.39,2045.79
926,927,2025-04-21,Product_20,9,87.87,790.8
927,928,2025-02-03,Product_49,7,75.83,530.84
928,929,2025-04-21,Product_13,10,13.9,138.96
929,930,2025-09-21,Product_38,16,88.94,1423.01
930,931,2025-08-24,Product_49,12,75.46,905.47
931,932,2025-03-24,Product_46,7,76.61,536.26
932,933,2025-02-11,Product_49,18,80.62,1451.2
933,934,2025-04-11,Product_8,15,142.08,2131.25
934,935,2025-01-06,Product_43,6,92.99,557.93
935,936,2025-06-29,Product_20,12,105.81,1269.76
936,937,2025-10-09,Product_33,11,132.38,1456.19
937,938,2025-11-16,Product_26,20,131.45,2628.9
938,939,2025-08-14,Product_39,3,170.96,512.89
939,940,2025-11-11,Product_21,2,26.12,52.24
940,941,2025-12-31,Product_49,6,85.51,513.05
941,942,2025-08-17,Product_42,5,63.57,317.83
942,943,2025-10-16,Product_43,18,103.9,1870.29
943,944,2025-05-30,Product_41,16,32.44,519.12
944,945,2025-10-04,Product_9,8,42.4,339.19
945,946,2025-07-17,Product_24,20,153.65,3072.96
946,947,2025-03-11,Product_37,11,138.52,1523.71
947,948,2025-04-22,Product_49,10,82.74,827.37
948,949,2025-01-04,Product_41,12,33.39,400.68
949,950,2025-12-16,Product_17,6,184.58,1107.49
950,951,2025-11-27,Product_24,20,150.59,3011.76
951,952,2025-11-14,Product_21,5,27.41,137.07
952,953,2025-12-16,Product_39,9,173.27,1559.41
953,954,2025-04-05,Product_41,16,31.57,505.15
954,955,2025-06-01,Product_39,14,172.13,2409.88
955,956,2025-11-07,Product_13,8,13.24,105.91
956,957,2025-05-17,Product_11,20,98.53,1970.64
957,958,2025-09-04,Product_46,19,76.15,1446.83
958,959,2025-08-31,Product_19,14,178.43,2498.08
959,960,2025-01-31,Product_11,7,108.43,759.02
960,961,2025-02-09,Product_13,5,12.32,61.6
961,962,2025-08-17,Product_46,18,79.42,1429.65
962,963,2025-02-05,Product_45,2,144.71,289.42
963,964,2025-08-11,Product_1,11,113.54,1248.98
964,965,2025-01-06,Product_40,8,43.5,347.98
965,966,2025-11-18,Product_44,1,88.16,88.16
966,967,2025-08-08,Product_19,12,164.85,1978.24
967,968,2025-03-16,Product_12,2,97.96,195.93
968,969,2025-01-04,Product_8,18,137.84,2481.19
969,970,2025-12-01,Product_8,7,127.01,889.06
970,971,2025-05-14,Product_45,17,137.8,2342.58
971,972,2025-04-28,Product_12,14,116.86,1636.11
972,973,2025-04-04,Product_48,7,12.12,84.86
973,974,2025-03-03,Product_33,3,129.94,389.83
974,975,2025-07-13,Product_45,6,163.83,982.96
975,976,2025-12-01,Product_26,20,127.61,2552.22
976,977,2025-07-22,Product_39,2,162.1,324.2
977,978,2025-01-26,Product_28,17,159.22,2706.72
978,979,2025-06-22,Product_5,12,156.67,1880.06
979,980,2025-10-27,Product_8,12,135.03,1620.32
980,981,2025-05-13,Product_25,17,170.16,2892.77
981,982,2025-11-22,Product_27,10,111.61,1116.09
982,983,2025-04-28,Product_46,3,81.78,245.35
983,984,2025-11-20,Product_23,20,115.96,2319.3
984,985,2025-10-02,Product_30,18,74.03,1332.45
985,986,2025-07-31,Product_45,13,139.78,1817.13
986,987,2025-08-13,Product_47,12,87.46,1049.54
987,988,2025-01-20,Product_23,17,125.72,2137.26
988,989,2025-04-23,Product_49,4,72.92,291.67
989,990,2025-05-20,Product_47,10,98.59,985.86
990,991,2025-02-16,Product_20,11,92.68,1019.5
991,992,2025-01-01,Product_18,6,78.41,470.45
992,993,2025-03-31,Product_18,6,87.04,522.23
993,994,2025-05-22,Product_2,9,161.24,1451.12
994,995,2025-11-16,Product_4,15,141.22,2118.29
995,996,2025-02-07,Product_30,2,81.91,163.82
996,997,2025-10-20,Product_33,4,123.72,494.89
997,998,2025-05-19,Product_36,5,116.49,582.43
998,999,2025-12-22,Product_18,17,81.79,1390.46
999,1000,2025-11-29,Product_37,8,126.65,1013.18
1000,1001,2025-09-16,Product_19,8,163.11,1304.86
1001,1002,2025-06-10,Product_47,12,87.31,1047.71
1002,1003,2025-06-27,Product_28,8,149.24,1193.9
1003,1004,2025-01-10,Product_40,19,44.05,836.87
1004,1005,2025-09-18,Product_20,3,100.04,300.13
1005,1006,2025-05-18,Product_49,18,80.53,1449.58
1006,1007,2025-06-21,Product_33,19,121.98,2317.56
1007,1008,2025-01-13,Product_12,19,100.35,1906.65
1008,1009,2025-06-17,Product_15,15,137.83,2067.39
1009,1010,2025-05-10,Product_41,6,31.14,186.84
1010,1011,2025-03-25,Product_39,16,170.21,2723.33
1011,1012,2025-11-17,Product_2,8,173.09,1384.7
1012,1013,2025-11-15,Product_29,16,126.96,2031.41
1013,1014,2025-04-11,Product_41,18,30.93,556.79
1014,1015,2025-11-25,Product_10,20,62.66,1253.16
1015,1016,2025-09-30,Product_2,16,176.58,2825.28
1016,1017,2025-09-22,Product_11,11,102.54,1127.91
1017,1018,2025-02-07,Product_13,7,12.02,84.17
1018,1019,2025-04-04,Product_10,17,62.6,1064.27
1019,1020,2025-04-05,Product_14,17,180.56,3069.49
1020,1021,2025-11-01,Product_18,12,91.08,1092.96
1021,1022,2025-03-10,Product_9,13,42.6,553.76
1022,1023,2025-11-14,Product_39,10,152.36,1523.61
1023,1024,2025-08-24,Product_28,7,146.12,1022.8
1024,1025,2025-11-30,Product_3,14,82.77,1158.82
1025,1026,2025-05-17,Product_20,1,93.19,93.19
1026,1027,2025-03-17,Product_6,17,137.31,2334.32
1027,1028,2025-02-04,Product_27,4,109.58,438.34
1028,1029,2025-01-01,Product_2,5,173.89,869.44
1029,1030,2025-10-23,Product_29,20,126.69,2533.86
1030,1031,2025-11-16,Product_38,7,93.87,657.09
1031,1032,2025-03-01,Product_3,10,79.43,794.34
1032,1033,2025-11-16,Product_16,17,92.31,1569.32
1033,1034,2025-12-15,Product_30,7,86.6,606.19
1034,1035,2025-11-24,Product_40,1,39.5,39.5
1035,1036,2025-09-24,Product_2,7,191.68,1341.77
1036,1037,2025-12-27,Product_17,11,156.74,1724.08
1037,1038,2025-08-17,Product_41,9,32.54,292.9
1038,1039,2025-09-27,Product_12,12,109.93,1319.11
1039,1040,2025-11-12,Product_35,3,129.82,389.45
1040,1041,2025-10-13,Product_43,4,107.37,429.48
1041,1042,2025-10-18,Product_1,4,96.39,385.56
1042,1043,2025-08-01,Product_45,13,141.16,1835.03
1043,1044,2025-06-14,Product_15,19,129.83,2466.85
1044,1045,2025-01-05,Product_26,10,137.57,1375.74
1045,1046,2025-12-05,Product_37,5,140.74,703.71
1046,1047,2025-03-19,Product_21,7,25.83,180.81
1047,1048,2025-03-03,Product_49,16,73.0,1167.98
1048,1049,2025-05-12,Product_31,1,148.47,148.47
